Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:14:34,-12.1112899780,-76.9390335083,338.00,18520000.00
0/0/2000,9:14:37,-12.1111698150,-76.9390182495,359.90,18520000.00
0/0/2000,9:14:40,-12.1112403869,-76.9390182495,334.20,18520000.00
0/0/2000,9:14:43,-12.1113100051,-76.9391021728,333.30,18520000.00
0/0/2000,9:14:46,-12.1113195419,-76.9391174316,328.50,18520000.00
0/0/2000,9:14:49,-12.1113395690,-76.9391632080,324.40,18520000.00
0/0/2000,9:14:52,-12.1113500595,-76.9391784667,322.30,18520000.00
0/0/2000,9:14:55,-12.1113595962,-76.9391784667,318.30,18520000.00
0/0/2000,9:14:58,-12.1113796234,-76.9391479492,318.10,18520000.00
0/0/2000,9:15:1,-12.1113901138,-76.9391326904,319.90,18520000.00
0/0/2000,9:15:4,-12.1113996505,-76.9391174316,322.60,18520000.00
0/0/2000,9:15:7,-12.1114101409,-76.9391403198,324.30,18520000.00
0/0/2000,9:15:10,-12.1113901138,-76.9391479492,324.60,18520000.00
0/0/2000,9:15:13,-12.1114196777,-76.9391632080,321.40,18520000.00
0/0/2000,9:15:16,-12.1114702224,-76.9392089843,314.70,18520000.00
0/0/2000,9:15:19,-12.1114902496,-76.9392166137,309.10,18520000.00
0/0/2000,9:15:22,-12.1114301681,-76.9391784667,310.70,18520000.00
0/0/2000,9:15:25,-12.1114101409,-76.9391708374,311.30,18520000.00
0/0/2000,9:15:28,-12.1113901138,-76.9391632080,311.00,18520000.00
0/0/2000,9:15:31,-12.1113595962,-76.9391403198,310.40,18520000.00
0/0/2000,9:15:34,-12.1113395690,-76.9390869140,310.00,18520000.00
0/0/2000,9:15:37,-12.1113700866,-76.9390792846,310.20,18520000.00
0/0/2000,9:15:40,-12.1114101409,-76.9391098022,310.70,18520000.00
0/0/2000,9:15:43,-12.1114301681,-76.9391174316,313.50,18520000.00
0/0/2000,9:15:46,-12.1114501953,-76.9391403198,314.20,18520000.00
0/0/2000,9:15:49,-12.1114702224,-76.9391479492,314.90,18520000.00
0/0/2000,9:15:52,-12.1114597320,-76.9391708374,313.50,18520000.00
0/0/2000,9:15:55,-12.1114196777,-76.9391708374,315.00,18520000.00
0/0/2000,9:15:58,-12.1113996505,-76.9391479492,311.10,18520000.00
0/0/2000,9:16:1,-12.1113700866,-76.9391174316,312.90,18520000.00
0/0/2000,9:16:4,-12.1113700866,-76.9391174316,314.30,18520000.00
0/0/2000,9:16:7,-12.1113595962,-76.9391021728,318.40,18520000.00
0/0/2000,9:16:10,-12.1113500595,-76.9390869140,323.00,18520000.00
0/0/2000,9:16:13,-12.1113500595,-76.9390792846,325.70,18520000.00
0/0/2000,9:16:16,-12.1113395690,-76.9390792846,326.80,18520000.00
0/0/2000,9:16:19,-12.1113395690,-76.9390716552,326.10,18520000.00
0/0/2000,9:16:22,-12.1113300323,-76.9390716552,326.90,18520000.00
0/0/2000,9:16:25,-12.1113300323,-76.9390716552,326.10,18520000.00
