Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:1:50,-12.1114196777,-76.9394226074,268.10,18520000.00
0/0/2000,9:1:53,-12.1113901138,-76.9392395019,316.50,18520000.00
0/0/2000,9:1:56,-12.1113595962,-76.9391708374,319.80,18520000.00
0/0/2000,9:2:0,-12.1114196777,-76.9391937255,315.20,18520000.00
0/0/2000,9:2:3,-12.1114702224,-76.9391632080,315.90,18520000.00
0/0/2000,9:2:6,-12.1115303039,-76.9391174316,316.10,18520000.00
0/0/2000,9:2:9,-12.1115903854,-76.9390792846,316.40,18520000.00
0/0/2000,9:2:12,-12.1114397048,-76.9392013549,312.80,18520000.00
0/0/2000,9:2:15,-12.1114597320,-76.9391784667,314.10,18520000.00
0/0/2000,9:2:18,-12.1114397048,-76.9391937255,314.70,18520000.00
0/0/2000,9:2:21,-12.1114501953,-76.9391937255,315.90,18520000.00
0/0/2000,9:2:24,-12.1114597320,-76.9391784667,315.60,18520000.00
0/0/2000,9:2:27,-12.1114501953,-76.9391479492,314.10,18520000.00
0/0/2000,9:2:30,-12.1114101409,-76.9391021728,313.30,18520000.00
0/0/2000,9:2:33,-12.1114702224,-76.9390487670,313.10,18520000.00
0/0/2000,9:2:36,-12.1114702224,-76.9390411376,312.40,18520000.00
0/0/2000,9:2:39,-12.1114501953,-76.9390792846,310.40,18520000.00
0/0/2000,9:2:42,-12.1114196777,-76.9390487670,315.20,18520000.00
0/0/2000,9:2:45,-12.1113500595,-76.9390487670,318.00,18520000.00
0/0/2000,9:2:48,-12.1113195419,-76.9390335083,319.40,18520000.00
0/0/2000,9:2:51,-12.1113195419,-76.9390411376,320.00,18520000.00
0/0/2000,9:2:54,-12.1113300323,-76.9390487670,319.40,18520000.00
0/0/2000,9:2:57,-12.1113195419,-76.9390487670,321.90,18520000.00
0/0/2000,9:3:0,-12.1113195419,-76.9390182495,324.50,18520000.00
0/0/2000,9:3:3,-12.1113595962,-76.9390029907,326.70,18520000.00
0/0/2000,9:3:6,-12.1113901138,-76.9389724731,327.50,18520000.00
0/0/2000,9:3:9,-12.1114397048,-76.9389572143,327.80,18520000.00
0/0/2000,9:3:12,-12.1114902496,-76.9389801025,325.90,18520000.00
0/0/2000,9:3:15,-12.1115398406,-76.9389877319,322.80,18520000.00
0/0/2000,9:3:18,-12.1115798950,-76.9389877319,323.40,18520000.00
0/0/2000,9:3:21,-12.1116304397,-76.9389877319,322.10,18520000.00
0/0/2000,9:3:24,-12.1116695404,-76.9389724731,322.30,18520000.00
0/0/2000,9:3:27,-12.1117095947,-76.9389495849,324.50,18520000.00
0/0/2000,9:3:30,-12.1117496490,-76.9389419555,325.60,18520000.00
0/0/2000,9:3:35,-12.1118097305,-76.9389266967,324.90,18520000.00
0/0/2000,9:3:38,-12.1118402481,-76.9389038085,327.00,18520000.00
0/0/2000,9:3:41,-12.1118803024,-76.9388732910,330.70,18520000.00
0/0/2000,9:3:44,-12.1119203567,-76.9388275146,332.90,18520000.00
0/0/2000,9:3:47,-12.1119699478,-76.9388198852,332.80,18520000.00
0/0/2000,9:3:50,-12.1120195388,-76.9388122558,334.00,18520000.00
0/0/2000,9:3:53,-12.1120700836,-76.9387817382,335.40,18520000.00
0/0/2000,9:3:56,-12.1121196746,-76.9387588500,335.60,18520000.00
0/0/2000,9:3:59,-12.1121597290,-76.9387283325,335.90,18520000.00
0/0/2000,9:4:2,-12.1122102737,-76.9387130737,336.20,18520000.00
0/0/2000,9:4:5,-12.1122398376,-76.9386901855,335.40,18520000.00
0/0/2000,9:4:8,-12.1122903823,-76.9386672973,335.30,18520000.00
0/0/2000,9:4:11,-12.1123304367,-76.9386520385,334.70,18520000.00
0/0/2000,9:4:14,-12.1123695373,-76.9386291503,334.20,18520000.00
0/0/2000,9:4:17,-12.1124095916,-76.9385986328,334.50,18520000.00
0/0/2000,9:4:20,-12.1124496459,-76.9385681152,334.70,18520000.00
0/0/2000,9:4:23,-12.1124897003,-76.9385375976,335.80,18520000.00
0/0/2000,9:4:26,-12.1125297546,-76.9385070800,336.10,18520000.00
0/0/2000,9:4:29,-12.1125802993,-76.9384765625,336.80,18520000.00
0/0/2000,9:4:32,-12.1126203536,-76.9384536743,336.80,18520000.00
0/0/2000,9:4:35,-12.1126604080,-76.9384231567,337.10,18520000.00
0/0/2000,9:4:38,-12.1127099990,-76.9383926391,338.30,18520000.00
0/0/2000,9:4:41,-12.1127500534,-76.9383468627,340.20,18520000.00
0/0/2000,9:4:44,-12.1127901077,-76.9383163452,341.80,18520000.00
0/0/2000,9:4:47,-12.1128301620,-76.9382934570,341.80,18520000.00
0/0/2000,9:4:50,-12.1128702163,-76.9382629394,342.10,18520000.00
0/0/2000,9:4:53,-12.1128997802,-76.9382171630,343.20,18520000.00
0/0/2000,9:4:56,-12.1129398345,-76.9381866455,343.60,18520000.00
0/0/2000,9:4:59,-12.1129703521,-76.9381637573,344.00,18520000.00
0/0/2000,9:5:2,-12.1129999160,-76.9381332397,343.70,18520000.00
