Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,10:12:20,-12.1112499237,-76.9390182495,315.20,18520000.00
0/0/2000,10:12:23,-12.1111402511,-76.9391326904,318.00,18520000.00
0/0/2000,10:12:26,-12.1110897064,-76.9391479492,328.70,18520000.00
0/0/2000,10:12:29,-12.1110897064,-76.9391479492,331.50,18520000.00
0/0/2000,10:12:32,-12.1110601425,-76.9392089843,339.80,18520000.00
0/0/2000,10:12:35,-12.1109895706,-76.9393234252,387.60,18520000.00
0/0/2000,10:12:38,-12.1110496520,-76.9392395019,372.80,18520000.00
0/0/2000,10:12:41,-12.1110496520,-76.9392700195,408.30,18520000.00
0/0/2000,10:12:44,-12.1110401153,-76.9392395019,402.60,18520000.00
0/0/2000,10:12:47,-12.1110000610,-76.9392700195,408.70,18520000.00
0/0/2000,10:12:50,-12.1109695434,-76.9393005371,414.70,18520000.00
0/0/2000,10:12:53,-12.1109304428,-76.9393386840,420.70,18520000.00
0/0/2000,10:12:56,-12.1108903884,-76.9393692016,426.70,18520000.00
0/0/2000,10:13:4,-12.1111097335,-76.9391174316,315.20,18520000.00
0/0/2000,10:13:7,-12.1112403869,-76.9390106201,315.20,18520000.00
0/0/2000,10:13:10,-12.1112203598,-76.9391784667,315.20,18520000.00
0/0/2000,10:13:13,-12.1114501953,-76.9388885498,241.40,18520000.00
0/0/2000,10:13:16,-12.1113195419,-76.9390106201,313.30,18520000.00
0/0/2000,10:13:19,-12.1113595962,-76.9389877319,311.70,18520000.00
0/0/2000,10:13:22,-12.1113595962,-76.9389877319,319.40,18520000.00
0/0/2000,10:13:25,-12.1113700866,-76.9389877319,321.10,18520000.00
0/0/2000,10:13:28,-12.1113700866,-76.9389801025,316.10,18520000.00
0/0/2000,10:13:31,-12.1113395690,-76.9389724731,312.10,18520000.00
0/0/2000,10:13:34,-12.1113300323,-76.9389724731,308.40,18520000.00
0/0/2000,10:13:37,-12.1113300323,-76.9389495849,308.70,18520000.00
0/0/2000,10:13:40,-12.1113700866,-76.9389419555,307.20,18520000.00
0/0/2000,10:13:43,-12.1114196777,-76.9389419555,307.10,18520000.00
0/0/2000,10:13:46,-12.1114702224,-76.9389419555,307.40,18520000.00
0/0/2000,10:13:49,-12.1115198135,-76.9389495849,306.90,18520000.00
0/0/2000,10:13:52,-12.1115703582,-76.9389266967,308.00,18520000.00
0/0/2000,10:13:55,-12.1116199493,-76.9389190673,308.90,18520000.00
0/0/2000,10:13:58,-12.1116695404,-76.9389038085,309.80,18520000.00
0/0/2000,10:14:1,-12.1117095947,-76.9388732910,311.70,18520000.00
0/0/2000,10:14:4,-12.1117601394,-76.9388580322,312.50,18520000.00
0/0/2000,10:14:7,-12.1118097305,-76.9388504028,313.30,18520000.00
0/0/2000,10:14:10,-12.1118497848,-76.9388427734,313.50,18520000.00
0/0/2000,10:14:13,-12.1118898391,-76.9388275146,314.00,18520000.00
0/0/2000,10:14:16,-12.1119203567,-76.9387817382,314.90,18520000.00
0/0/2000,10:14:19,-12.1119699478,-76.9387664794,315.30,18520000.00
0/0/2000,10:14:22,-12.1120195388,-76.9387435913,316.60,18520000.00
0/0/2000,10:14:25,-12.1120595932,-76.9387207031,317.50,18520000.00
0/0/2000,10:14:28,-12.1121101379,-76.9386901855,318.20,18520000.00
0/0/2000,10:14:31,-12.1121597290,-76.9386825561,318.60,18520000.00
0/0/2000,10:14:34,-12.1122102737,-76.9386596679,319.50,18520000.00
0/0/2000,10:14:37,-12.1122598648,-76.9386367797,320.10,18520000.00
0/0/2000,10:14:40,-12.1122999191,-76.9386291503,320.20,18520000.00
0/0/2000,10:14:43,-12.1123399734,-76.9386062622,320.70,18520000.00
0/0/2000,10:14:46,-12.1123800277,-76.9385833740,321.50,18520000.00
0/0/2000,10:14:49,-12.1124296188,-76.9385604858,321.90,18520000.00
0/0/2000,10:14:52,-12.1124696731,-76.9385528564,322.10,18520000.00
0/0/2000,10:14:55,-12.1125097274,-76.9385223388,323.10,18520000.00
0/0/2000,10:14:58,-12.1125497817,-76.9384765625,324.00,18520000.00
0/0/2000,10:15:1,-12.1126003265,-76.9384536743,325.50,18520000.00
0/0/2000,10:15:4,-12.1126403808,-76.9384307861,326.00,18520000.00
0/0/2000,10:15:7,-12.1126804351,-76.9384231567,325.70,18520000.00
0/0/2000,10:15:10,-12.1127195358,-76.9383926391,326.50,18520000.00
0/0/2000,10:15:13,-12.1127595901,-76.9383773803,326.10,18520000.00
0/0/2000,10:15:16,-12.1127996444,-76.9383621215,326.10,18520000.00
0/0/2000,10:15:19,-12.1128501892,-76.9383316040,327.50,18520000.00
0/0/2000,10:15:22,-12.1128902435,-76.9383010864,328.50,18520000.00
0/0/2000,10:15:25,-12.1129302978,-76.9382705688,329.20,18520000.00
0/0/2000,10:15:28,-12.1129703521,-76.9382324218,329.70,18520000.00
0/0/2000,10:15:31,-12.1129999160,-76.9382095336,329.40,18520000.00
0/0/2000,10:15:34,-12.1130399703,-76.9381790161,329.70,18520000.00
0/0/2000,10:15:37,-12.1130695343,-76.9381637573,330.10,18520000.00
0/0/2000,10:15:40,-12.1131095886,-76.9381332397,329.80,18520000.00
0/0/2000,10:15:43,-12.1131401062,-76.9381027221,330.30,18520000.00
0/0/2000,10:15:46,-12.1131696701,-76.9380569458,330.60,18520000.00
0/0/2000,10:15:49,-12.1132097244,-76.9380187988,331.20,18520000.00
0/0/2000,10:15:52,-12.1132602691,-76.9379882812,332.20,18520000.00
0/0/2000,10:15:55,-12.1133003234,-76.9379501342,333.30,18520000.00
0/0/2000,10:15:58,-12.1133499145,-76.9379119873,334.90,18520000.00
0/0/2000,10:16:1,-12.1134004592,-76.9378814697,336.50,18520000.00
0/0/2000,10:16:4,-12.1134395599,-76.9378280639,337.90,18520000.00
0/0/2000,10:16:7,-12.1134796142,-76.9377975463,338.80,18520000.00
0/0/2000,10:16:10,-12.1135196685,-76.9377593994,339.10,18520000.00
0/0/2000,10:16:13,-12.1135597229,-76.9377365112,339.20,18520000.00
0/0/2000,10:16:16,-12.1135902404,-76.9377136230,339.40,18520000.00
0/0/2000,10:16:19,-12.1136102676,-76.9376907348,338.70,18520000.00
0/0/2000,10:16:22,-12.1136503219,-76.9376678466,338.30,18520000.00
0/0/2000,10:16:25,-12.1136903762,-76.9376296997,339.30,18520000.00
0/0/2000,10:16:28,-12.1137304306,-76.9375915527,341.30,18520000.00
0/0/2000,10:16:31,-12.1137800216,-76.9375381469,343.80,18520000.00
0/0/2000,10:16:34,-12.1138296127,-76.9374694824,346.80,18520000.00
0/0/2000,10:16:37,-12.1138696670,-76.9374237060,348.60,18520000.00
0/0/2000,10:16:40,-12.1139097213,-76.9373779296,349.50,18520000.00
0/0/2000,10:16:43,-12.1139402389,-76.9373626708,349.40,18520000.00
0/0/2000,10:16:46,-12.1139698028,-76.9373474121,349.30,18520000.00
0/0/2000,10:16:49,-12.1139898300,-76.9373321533,348.40,18520000.00
0/0/2000,10:16:52,-12.1140203475,-76.9373016357,347.70,18520000.00
0/0/2000,10:16:55,-12.1140604019,-76.9372787475,347.70,18520000.00
0/0/2000,10:16:58,-12.1140899658,-76.9372634887,348.00,18520000.00
0/0/2000,10:17:1,-12.1141300201,-76.9372329711,349.10,18520000.00
0/0/2000,10:17:4,-12.1141595840,-76.9372024536,349.00,18520000.00
0/0/2000,10:17:7,-12.1141901016,-76.9371795654,349.10,18520000.00
0/0/2000,10:17:10,-12.1142101287,-76.9371719360,350.00,18520000.00
0/0/2000,10:17:13,-12.1142196655,-76.9371719360,350.90,18520000.00
0/0/2000,10:17:16,-12.1142396926,-76.9371566772,352.60,18520000.00
0/0/2000,10:17:19,-12.1142501831,-76.9371490478,354.30,18520000.00
0/0/2000,10:17:22,-12.1142501831,-76.9371185302,355.90,18520000.00
0/0/2000,10:17:25,-12.1142702102,-76.9371109008,357.30,18520000.00
0/0/2000,10:17:28,-12.1142702102,-76.9371032714,357.70,18520000.00
0/0/2000,10:17:31,-12.1142702102,-76.9370880126,358.10,18520000.00
0/0/2000,10:17:34,-12.1142797470,-76.9370727539,358.60,18520000.00
3/29/2023,10:17:36,-12.1142902374,-76.9370727539,10000000.00,0.72
3/29/2023,10:17:39,-12.1143102645,-76.9370803833,359.70,0.72
3/29/2023,10:17:42,-12.1143398284,-76.9370574951,359.20,0.72
3/29/2023,10:17:45,-12.1143598556,-76.9370193481,358.80,0.72
3/29/2023,10:17:48,-12.1143703460,-76.9369812011,359.10,0.72
3/29/2023,10:17:51,-12.1143503189,-76.9369506835,358.60,0.72
3/29/2023,10:17:54,-12.1142997741,-76.9369125366,358.80,0.72
3/29/2023,10:17:57,-12.1142501831,-76.9368667602,358.80,0.72
3/29/2023,10:18:0,-12.1142196655,-76.9368209838,360.70,0.72
3/29/2023,10:18:3,-12.1141796112,-76.9367523193,362.50,0.72
3/29/2023,10:18:6,-12.1141395568,-76.9366989135,362.10,0.72
3/29/2023,10:18:9,-12.1141004562,-76.9366378784,362.40,0.72
3/29/2023,10:18:12,-12.1140699386,-76.9365768432,363.00,0.72
3/29/2023,10:18:15,-12.1140298843,-76.9365081787,364.70,0.72
3/29/2023,10:18:18,-12.1139898300,-76.9364318847,365.70,0.72
3/29/2023,10:18:21,-12.1139497756,-76.9363632202,367.40,0.72
3/29/2023,10:18:24,-12.1139097213,-76.9363021850,367.80,0.72
3/29/2023,10:18:27,-12.1139001846,-76.9362335205,372.20,0.72
3/29/2023,10:18:30,-12.1139202117,-76.9361724853,372.40,0.72
3/29/2023,10:18:33,-12.1139602661,-76.9362030029,368.10,0.72
3/29/2023,10:18:36,-12.1139898300,-76.9362716674,366.00,0.72
3/29/2023,10:18:39,-12.1140203475,-76.9363479614,366.00,0.72
3/29/2023,10:18:42,-12.1140604019,-76.9364166259,365.40,0.72
3/29/2023,10:18:45,-12.1141004562,-76.9364929199,365.60,0.72
3/29/2023,10:18:48,-12.1141300201,-76.9365615844,365.30,0.72
3/29/2023,10:18:51,-12.1141700744,-76.9366226196,364.00,0.72
3/29/2023,10:18:54,-12.1142196655,-76.9366912841,364.00,0.72
3/29/2023,10:18:57,-12.1142597198,-76.9367675781,365.70,0.72
3/29/2023,10:19:0,-12.1142997741,-76.9368286132,366.10,0.72
3/29/2023,10:19:3,-12.1143398284,-76.9368896484,365.00,0.72
3/29/2023,10:19:6,-12.1143703460,-76.9369430541,362.70,0.72
3/29/2023,10:19:9,-12.1144104003,-76.9369964599,361.50,0.72
3/29/2023,10:19:12,-12.1144504547,-76.9370498657,360.40,0.72
3/29/2023,10:19:15,-12.1144895553,-76.9371109008,359.50,0.72
3/29/2023,10:19:18,-12.1145401000,-76.9371719360,359.60,0.72
3/29/2023,10:19:21,-12.1145896911,-76.9372406005,359.00,0.72
3/29/2023,10:19:24,-12.1146297454,-76.9373092651,360.00,0.72
3/29/2023,10:19:27,-12.1146802902,-76.9373703002,360.90,0.72
3/29/2023,10:19:30,-12.1147203445,-76.9374084472,358.60,0.72
3/29/2023,10:19:33,-12.1147499084,-76.9374618530,357.30,0.72
3/29/2023,10:19:36,-12.1147804260,-76.9375076293,357.30,0.72
3/29/2023,10:19:39,-12.1148195266,-76.9375534057,355.70,0.72
3/29/2023,10:19:42,-12.1148595809,-76.9375915527,352.80,0.72
