Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,11:11:48,-12.1114997863,-76.9389724731,302.10,18520000.00
0/0/2000,11:11:51,-12.1114997863,-76.9390335083,302.10,18520000.00
0/0/2000,11:11:59,-12.1114597320,-76.9392395019,324.20,18520000.00
0/0/2000,11:12:2,-12.1113796234,-76.9391479492,321.30,18520000.00
0/0/2000,11:12:5,-12.1113796234,-76.9391632080,318.20,18520000.00
0/0/2000,11:12:8,-12.1113700866,-76.9391937255,312.40,18520000.00
0/0/2000,11:12:11,-12.1113796234,-76.9392166137,307.60,18520000.00
0/0/2000,11:12:14,-12.1113796234,-76.9392318725,305.20,18520000.00
0/0/2000,11:12:17,-12.1113796234,-76.9392395019,303.50,18520000.00
0/0/2000,11:12:20,-12.1113796234,-76.9392395019,304.80,18520000.00
0/0/2000,11:12:23,-12.1113796234,-76.9392471313,305.80,18520000.00
0/0/2000,11:12:26,-12.1113796234,-76.9392395019,307.10,18520000.00
0/0/2000,11:12:29,-12.1113796234,-76.9392395019,308.40,18520000.00
0/0/2000,11:12:32,-12.1113796234,-76.9392395019,309.70,18520000.00
0/0/2000,11:12:35,-12.1113796234,-76.9392395019,310.80,18520000.00
0/0/2000,11:12:38,-12.1113796234,-76.9392395019,311.70,18520000.00
0/0/2000,11:12:41,-12.1113796234,-76.9392395019,312.50,18520000.00
0/0/2000,11:12:44,-12.1113796234,-76.9392318725,313.20,18520000.00
0/0/2000,11:12:47,-12.1113796234,-76.9392318725,313.80,18520000.00
0/0/2000,11:12:50,-12.1113796234,-76.9392318725,314.30,18520000.00
0/0/2000,11:12:53,-12.1113700866,-76.9392318725,314.80,18520000.00
0/0/2000,11:12:56,-12.1113796234,-76.9392395019,314.80,18520000.00
0/0/2000,11:12:59,-12.1113700866,-76.9392013549,316.40,18520000.00
0/0/2000,11:13:2,-12.1113500595,-76.9391937255,317.80,18520000.00
0/0/2000,11:13:5,-12.1113300323,-76.9391784667,319.30,18520000.00
3/19/2023,11:13:9,-12.1113195419,-76.9391937255,10000000.00,3.41
3/19/2023,11:13:12,-12.1113195419,-76.9391784667,321.40,3.41
3/19/2023,11:13:15,-12.1113100051,-76.9391632080,322.50,3.41
3/19/2023,11:13:18,-12.1113004684,-76.9391479492,323.70,3.41
3/19/2023,11:13:21,-12.1113004684,-76.9391479492,324.20,3.41
3/19/2023,11:13:24,-12.1112899780,-76.9391479492,324.80,3.41
3/19/2023,11:13:27,-12.1113004684,-76.9391632080,324.50,3.41
3/19/2023,11:13:30,-12.1113195419,-76.9391784667,323.00,3.41
3/19/2023,11:13:33,-12.1113395690,-76.9392013549,321.80,3.41
3/19/2023,11:13:36,-12.1113395690,-76.9392089843,321.90,3.41
3/19/2023,11:13:39,-12.1113500595,-76.9392089843,321.60,3.41
3/19/2023,11:13:42,-12.1111803054,-76.9391174316,333.40,3.41
3/19/2023,11:13:45,-12.1111402511,-76.9390869140,336.20,3.41
3/19/2023,11:13:48,-12.1111097335,-76.9390792846,338.30,3.41
3/19/2023,11:13:51,-12.1110801696,-76.9390716552,340.30,3.41
3/19/2023,11:13:54,-12.1110496520,-76.9390563964,343.00,3.41
3/19/2023,11:13:57,-12.1110200881,-76.9390411376,345.40,3.41
3/19/2023,11:14:0,-12.1109800338,-76.9390411376,346.30,3.41
3/19/2023,11:14:3,-12.1111497879,-76.9390869140,337.10,3.41
3/19/2023,11:14:6,-12.1111402511,-76.9390716552,338.70,3.41
3/19/2023,11:14:9,-12.1111602783,-76.9391174316,337.90,3.41
3/19/2023,11:14:12,-12.1111497879,-76.9391021728,338.80,3.41
3/19/2023,11:14:15,-12.1111402511,-76.9390792846,340.00,3.41
3/19/2023,11:14:18,-12.1111402511,-76.9390869140,339.50,3.41
3/19/2023,11:14:21,-12.1111602783,-76.9391174316,337.80,3.41
3/19/2023,11:14:24,-12.1111698150,-76.9391326904,338.80,3.41
3/19/2023,11:14:27,-12.1111803054,-76.9391098022,339.30,3.41
3/19/2023,11:14:30,-12.1112098693,-76.9391174316,337.70,3.41
3/19/2023,11:14:33,-12.1112098693,-76.9391174316,337.30,3.41
3/19/2023,11:14:36,-12.1112003326,-76.9391326904,337.40,3.41
3/19/2023,11:14:39,-12.1113595962,-76.9391784667,326.70,3.41
3/19/2023,11:14:42,-12.1114101409,-76.9392013549,322.00,3.41
3/19/2023,11:14:45,-12.1114597320,-76.9392013549,319.70,3.41
3/19/2023,11:14:48,-12.1114997863,-76.9391784667,316.40,3.41
3/19/2023,11:14:51,-12.1115398406,-76.9391784667,315.80,3.41
3/19/2023,11:14:54,-12.1115903854,-76.9391937255,313.90,3.41
3/19/2023,11:14:57,-12.1116504669,-76.9392013549,309.30,3.41
3/19/2023,11:15:0,-12.1117000579,-76.9391937255,304.70,3.41
3/19/2023,11:15:3,-12.1117601394,-76.9391708374,298.30,3.41
3/19/2023,11:15:6,-12.1118202209,-76.9391479492,292.70,3.41
3/19/2023,11:15:9,-12.1118602752,-76.9391098022,292.40,3.41
3/19/2023,11:15:12,-12.1119203567,-76.9391098022,287.20,3.41
3/19/2023,11:15:15,-12.1119804382,-76.9390869140,286.60,3.41
3/19/2023,11:15:18,-12.1120100021,-76.9390792846,284.40,3.41
3/19/2023,11:15:21,-12.1120500564,-76.9390792846,282.80,3.41
3/19/2023,11:15:24,-12.1120996475,-76.9390716552,282.00,3.41
3/19/2023,11:15:27,-12.1121397018,-76.9390335083,283.00,3.41
3/19/2023,11:15:30,-12.1121797561,-76.9390029907,284.00,3.41
3/19/2023,11:15:33,-12.1122303009,-76.9389724731,280.70,3.41
3/19/2023,11:15:36,-12.1122703552,-76.9389724731,278.00,3.41
3/19/2023,11:15:39,-12.1122999191,-76.9389724731,272.80,3.41
3/19/2023,11:15:42,-12.1123504638,-76.9389801025,263.30,3.41
3/19/2023,11:15:45,-12.1124000549,-76.9390029907,258.30,3.41
