Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,23:38:31,-12.1113004684,-76.9389724731,363.60,18520000.00
0/0/2000,23:38:34,-12.1113195419,-76.9390563964,343.50,18520000.00
0/0/2000,23:38:37,-12.1113100051,-76.9390106201,354.10,18520000.00
0/0/2000,23:38:40,-12.1113004684,-76.9389877319,358.90,18520000.00
0/0/2000,23:38:43,-12.1113004684,-76.9390411376,350.10,18520000.00
0/0/2000,23:38:46,-12.1113004684,-76.9390563964,347.10,18520000.00
0/0/2000,23:38:49,-12.1113004684,-76.9390487670,347.90,18520000.00
0/0/2000,23:38:52,-12.1113100051,-76.9390335083,350.10,18520000.00
0/0/2000,23:38:55,-12.1113100051,-76.9390106201,352.80,18520000.00
0/0/2000,23:38:58,-12.1113100051,-76.9390029907,354.70,18520000.00
0/0/2000,23:39:1,-12.1113100051,-76.9389877319,355.60,18520000.00
0/0/2000,23:39:4,-12.1113195419,-76.9389877319,355.70,18520000.00
0/0/2000,23:39:7,-12.1113195419,-76.9389877319,356.60,18520000.00
0/0/2000,23:39:10,-12.1113300323,-76.9389877319,356.90,18520000.00
3/11/2023,23:39:12,-12.1113300323,-76.9389801025,10000000.00,1.19
3/11/2023,23:39:16,-12.1113300323,-76.9390029907,356.60,1.19
3/11/2023,23:39:19,-12.1113395690,-76.9390182495,353.40,1.19
3/11/2023,23:39:22,-12.1113395690,-76.9390792846,347.30,1.19
3/11/2023,23:39:25,-12.1113595962,-76.9391098022,341.60,1.19
3/11/2023,23:39:28,-12.1113700866,-76.9391326904,336.30,1.19
0/0/2000,23:39:47,-12.1112699508,-76.9387207031,417.10,18520000.00
0/0/2000,23:39:50,-12.1112098693,-76.9388275146,394.70,18520000.00
0/0/2000,23:39:53,-12.1112098693,-76.9388504028,386.30,18520000.00
0/0/2000,23:39:56,-12.1112203598,-76.9388580322,382.70,18520000.00
0/0/2000,23:39:59,-12.1112298965,-76.9389266967,372.80,18520000.00
0/0/2000,23:40:4,-12.1112499237,-76.9389724731,365.30,18520000.00
0/0/2000,23:40:7,-12.1112403869,-76.9389572143,365.90,18520000.00
0/0/2000,23:40:10,-12.1112699508,-76.9389724731,370.60,18520000.00
0/0/2000,23:40:13,-12.1112804412,-76.9389572143,374.50,18520000.00
0/0/2000,23:40:16,-12.1112899780,-76.9389495849,378.00,18520000.00
0/0/2000,23:40:19,-12.1113004684,-76.9390029907,371.30,18520000.00
