Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:51:40,-12.1114902496,-76.9393005371,309.00,18520000.00
0/0/2000,9:51:43,-12.1114797592,-76.9392776489,308.90,18520000.00
0/0/2000,9:51:46,-12.1114797592,-76.9392623901,309.10,18520000.00
0/0/2000,9:51:49,-12.1114702224,-76.9392395019,310.60,18520000.00
0/0/2000,9:51:52,-12.1114597320,-76.9392471313,308.80,18520000.00
0/0/2000,9:51:55,-12.1114797592,-76.9392700195,308.00,18520000.00
0/0/2000,9:51:58,-12.1114797592,-76.9392700195,310.10,18520000.00
0/0/2000,9:52:1,-12.1114997863,-76.9392700195,310.10,18520000.00
0/0/2000,9:52:4,-12.1114797592,-76.9392700195,312.20,18520000.00
0/0/2000,9:52:7,-12.1113195419,-76.9390563964,316.90,18520000.00
0/0/2000,9:52:10,-12.1113004684,-76.9390487670,317.40,18520000.00
0/0/2000,9:52:13,-12.1113004684,-76.9390411376,318.30,18520000.00
0/0/2000,9:52:16,-12.1112899780,-76.9390335083,320.60,18520000.00
0/0/2000,9:52:19,-12.1113004684,-76.9390487670,321.30,18520000.00
0/0/2000,9:52:22,-12.1113004684,-76.9390487670,320.60,18520000.00
0/0/2000,9:52:25,-12.1112899780,-76.9390106201,321.50,18520000.00
0/0/2000,9:52:28,-12.1113395690,-76.9390029907,322.10,18520000.00
0/0/2000,9:52:31,-12.1113796234,-76.9389877319,323.10,18520000.00
0/0/2000,9:52:34,-12.1114196777,-76.9389572143,324.20,18520000.00
0/0/2000,9:52:37,-12.1114797592,-76.9389495849,325.20,18520000.00
0/0/2000,9:52:40,-12.1115398406,-76.9389572143,325.70,18520000.00
0/0/2000,9:52:43,-12.1115903854,-76.9389495849,324.50,18520000.00
0/0/2000,9:52:46,-12.1116304397,-76.9389266967,323.70,18520000.00
0/0/2000,9:52:49,-12.1116895675,-76.9389190673,324.70,18520000.00
0/0/2000,9:52:52,-12.1117496490,-76.9389266967,324.00,18520000.00
0/0/2000,9:52:55,-12.1117801666,-76.9389190673,323.70,18520000.00
0/0/2000,9:52:58,-12.1118202209,-76.9389114379,321.90,18520000.00
0/0/2000,9:53:1,-12.1118497848,-76.9388885498,321.60,18520000.00
0/0/2000,9:53:4,-12.1119003295,-76.9388732910,320.00,18520000.00
0/0/2000,9:53:7,-12.1119298934,-76.9388580322,317.60,18520000.00
0/0/2000,9:53:10,-12.1119899749,-76.9388732910,315.50,18520000.00
0/0/2000,9:53:13,-12.1120500564,-76.9388732910,315.60,18520000.00
0/0/2000,9:53:16,-12.1120996475,-76.9388504028,316.10,18520000.00
0/0/2000,9:53:19,-12.1121301651,-76.9388275146,315.30,18520000.00
0/0/2000,9:53:22,-12.1121501922,-76.9387817382,313.60,18520000.00
0/0/2000,9:53:25,-12.1121702194,-76.9387588500,313.10,18520000.00
0/0/2000,9:53:28,-12.1121997833,-76.9387435913,312.30,18520000.00
0/0/2000,9:53:31,-12.1122398376,-76.9387207031,310.40,18520000.00
0/0/2000,9:53:34,-12.1123104095,-76.9387130737,309.60,18520000.00
0/0/2000,9:53:37,-12.1123895645,-76.9387435913,309.90,18520000.00
0/0/2000,9:53:40,-12.1124401092,-76.9387512207,311.40,18520000.00
0/0/2000,9:53:43,-12.1125497817,-76.9388275146,312.70,18520000.00
0/0/2000,9:53:46,-12.1125802993,-76.9387969970,311.10,18520000.00
0/0/2000,9:53:49,-12.1126499176,-76.9388198852,310.60,18520000.00
0/0/2000,9:53:52,-12.1127395629,-76.9388504028,311.40,18520000.00
0/0/2000,9:53:55,-12.1127901077,-76.9388580322,311.30,18520000.00
0/0/2000,9:53:58,-12.1127996444,-76.9387588500,314.20,18520000.00
0/0/2000,9:54:1,-12.1127099990,-76.9385070800,317.60,18520000.00
0/0/2000,9:54:4,-12.1127099990,-76.9384078979,320.80,18520000.00
0/0/2000,9:54:7,-12.1127099990,-76.9383392333,319.80,18520000.00
0/0/2000,9:54:10,-12.1127500534,-76.9383087158,322.80,18520000.00
0/0/2000,9:54:13,-12.1127996444,-76.9382781982,324.40,18520000.00
0/0/2000,9:54:16,-12.1128196716,-76.9382400512,323.80,18520000.00
0/0/2000,9:54:19,-12.1128501892,-76.9382095336,323.20,18520000.00
0/0/2000,9:54:22,-12.1128997802,-76.9382095336,323.10,18520000.00
0/0/2000,9:54:25,-12.1129302978,-76.9381866455,322.40,18520000.00
0/0/2000,9:54:28,-12.1129598617,-76.9381637573,322.00,18520000.00
0/0/2000,9:54:31,-12.1130104064,-76.9381484985,324.20,18520000.00
0/0/2000,9:54:34,-12.1130599975,-76.9381179809,326.90,18520000.00
0/0/2000,9:54:37,-12.1131200790,-76.9381179809,328.90,18520000.00
0/0/2000,9:54:40,-12.1131601333,-76.9381179809,328.30,18520000.00
0/0/2000,9:54:43,-12.1131696701,-76.9380874633,327.00,18520000.00
0/0/2000,9:54:46,-12.1132001876,-76.9380493164,326.60,18520000.00
0/0/2000,9:54:49,-12.1132297515,-76.9380416870,324.80,18520000.00
0/0/2000,9:54:52,-12.1132898330,-76.9380111694,327.40,18520000.00
0/0/2000,9:54:55,-12.1133499145,-76.9380035400,326.10,18520000.00
0/0/2000,9:54:58,-12.1134099960,-76.9380187988,326.00,18520000.00
0/0/2000,9:55:1,-12.1134700775,-76.9380569458,325.30,18520000.00
0/0/2000,9:55:4,-12.1135396957,-76.9381027221,326.00,18520000.00
0/0/2000,9:55:7,-12.1134901046,-76.9379272460,328.70,18520000.00
0/0/2000,9:55:10,-12.1134901046,-76.9378433227,329.10,18520000.00
0/0/2000,9:55:13,-12.1135101318,-76.9377822875,331.60,18520000.00
0/0/2000,9:55:16,-12.1135196685,-76.9377288818,332.50,18520000.00
0/0/2000,9:55:19,-12.1135597229,-76.9376907348,333.40,18520000.00
0/0/2000,9:55:22,-12.1135902404,-76.9376678466,334.00,18520000.00
0/0/2000,9:55:25,-12.1136398315,-76.9376373291,335.70,18520000.00
0/0/2000,9:55:28,-12.1136598587,-76.9376068115,336.20,18520000.00
0/0/2000,9:55:31,-12.1137199401,-76.9376220703,337.70,18520000.00
