Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:9:12,-12.1113595962,-76.9389877319,302.00,18520000.00
7/14/2023,9:9:15,-12.1112203598,-76.9392013549,302.00,3.67
7/14/2023,9:9:18,-12.1112699508,-76.9391403198,311.90,3.67
7/14/2023,9:9:21,-12.1112699508,-76.9391021728,310.70,3.67
7/14/2023,9:9:24,-12.1112403869,-76.9390792846,310.80,3.67
7/14/2023,9:9:27,-12.1112403869,-76.9390869140,307.10,3.67
7/14/2023,9:9:30,-12.1112604141,-76.9390869140,303.00,3.67
7/14/2023,9:9:33,-12.1112499237,-76.9390792846,303.30,3.67
7/14/2023,9:9:36,-12.1112298965,-76.9390716552,308.20,3.67
7/14/2023,9:9:39,-12.1112098693,-76.9390716552,314.30,3.67
7/14/2023,9:9:42,-12.1112403869,-76.9390487670,312.60,3.67
7/14/2023,9:9:45,-12.1112403869,-76.9390487670,312.20,3.67
7/14/2023,9:9:48,-12.1112403869,-76.9390563964,314.50,3.67
7/14/2023,9:9:51,-12.1112203598,-76.9390563964,316.10,3.67
7/14/2023,9:9:54,-12.1111898422,-76.9390563964,319.90,3.67
7/14/2023,9:9:57,-12.1111803054,-76.9390563964,319.90,3.67
7/14/2023,9:10:0,-12.1111698150,-76.9390563964,322.10,3.67
7/14/2023,9:10:3,-12.1111898422,-76.9390487670,322.10,3.67
7/14/2023,9:10:6,-12.1112003326,-76.9390563964,324.40,3.67
7/14/2023,9:10:9,-12.1111898422,-76.9390563964,330.50,3.67
7/14/2023,9:10:12,-12.1111803054,-76.9390563964,333.20,3.67
7/14/2023,9:10:15,-12.1111803054,-76.9390563964,336.80,3.67
7/14/2023,9:10:18,-12.1112298965,-76.9390487670,336.40,3.67
7/14/2023,9:10:21,-12.1112699508,-76.9390487670,338.30,3.67
7/14/2023,9:10:24,-12.1113500595,-76.9390411376,330.20,3.67
7/14/2023,9:10:27,-12.1113996505,-76.9390335083,329.40,3.67
7/14/2023,9:10:30,-12.1114902496,-76.9390029907,324.30,3.67
7/14/2023,9:10:33,-12.1115703582,-76.9389801025,318.70,3.67
7/14/2023,9:10:36,-12.1116199493,-76.9389495849,318.70,3.67
7/14/2023,9:10:39,-12.1116600036,-76.9389266967,319.00,3.67
7/14/2023,9:10:42,-12.1117000579,-76.9389114379,321.90,3.67
7/14/2023,9:10:45,-12.1117401123,-76.9388885498,323.00,3.67
7/14/2023,9:10:48,-12.1117696762,-76.9388809204,325.40,3.67
7/14/2023,9:10:51,-12.1118001937,-76.9388504028,326.80,3.67
7/14/2023,9:10:54,-12.1118402481,-76.9388427734,328.30,3.67
7/14/2023,9:10:57,-12.1118803024,-76.9388198852,331.50,3.67
7/14/2023,9:11:0,-12.1119098663,-76.9387893676,334.80,3.67
7/14/2023,9:11:3,-12.1119499206,-76.9387664794,338.30,3.67
7/14/2023,9:11:6,-12.1119899749,-76.9387588500,340.30,3.67
7/14/2023,9:11:9,-12.1120300292,-76.9387435913,342.30,3.67
7/14/2023,9:11:12,-12.1120595932,-76.9387283325,342.60,3.67
7/14/2023,9:11:15,-12.1121101379,-76.9387283325,339.60,3.67
7/14/2023,9:11:18,-12.1121501922,-76.9387207031,338.70,3.67
7/14/2023,9:11:21,-12.1121797561,-76.9387130737,337.90,3.67
7/14/2023,9:11:24,-12.1122102737,-76.9386901855,336.70,3.67
7/14/2023,9:11:27,-12.1122398376,-76.9386825561,336.10,3.67
7/14/2023,9:11:30,-12.1122703552,-76.9386596679,335.70,3.67
7/14/2023,9:11:33,-12.1122999191,-76.9386367797,335.60,3.67
7/14/2023,9:11:36,-12.1123304367,-76.9386062622,336.40,3.67
7/14/2023,9:11:39,-12.1123600006,-76.9385910034,336.80,3.67
7/14/2023,9:11:42,-12.1123895645,-76.9385681152,337.00,3.67
7/14/2023,9:11:45,-12.1124296188,-76.9385604858,339.40,3.67
7/14/2023,9:11:48,-12.1124601364,-76.9385299682,341.30,3.67
7/14/2023,9:11:51,-12.1125001907,-76.9385223388,339.50,3.67
7/14/2023,9:11:54,-12.1125402450,-76.9384994506,339.00,3.67
7/14/2023,9:11:57,-12.1125698089,-76.9384765625,338.00,3.67
7/14/2023,9:12:0,-12.1126098632,-76.9384536743,338.20,3.67
7/14/2023,9:12:3,-12.1126499176,-76.9384384155,335.80,3.67
7/14/2023,9:12:6,-12.1126804351,-76.9384078979,335.60,3.67
7/14/2023,9:12:9,-12.1127099990,-76.9384002685,334.00,3.67
7/14/2023,9:12:12,-12.1127395629,-76.9383926391,333.10,3.67
7/14/2023,9:12:15,-12.1127700805,-76.9383621215,333.00,3.67
7/14/2023,9:12:18,-12.1127996444,-76.9383392333,334.10,3.67
7/14/2023,9:12:21,-12.1128301620,-76.9383087158,334.00,3.67
