Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:6:24,-12.1113500595,-76.9394302368,314.60,18520000.00
0/0/2000,9:6:27,-12.1114702224,-76.9393005371,314.60,18520000.00
0/0/2000,9:6:30,-12.1114597320,-76.9392700195,314.60,18520000.00
0/0/2000,9:6:33,-12.1116399765,-76.9392166137,314.60,18520000.00
0/0/2000,9:6:37,-12.1121101379,-76.9390716552,162.80,18520000.00
0/0/2000,9:6:40,-12.1118803024,-76.9390411376,217.90,18520000.00
0/0/2000,9:6:43,-12.1117095947,-76.9390563964,254.30,18520000.00
0/0/2000,9:6:46,-12.1116199493,-76.9389877319,265.90,18520000.00
0/0/2000,9:6:49,-12.1115703582,-76.9390106201,282.20,18520000.00
0/0/2000,9:6:52,-12.1115503311,-76.9390106201,286.50,18520000.00
0/0/2000,9:6:55,-12.1115598678,-76.9390335083,284.00,18520000.00
0/0/2000,9:6:58,-12.1115903854,-76.9390563964,280.10,18520000.00
0/0/2000,9:7:1,-12.1115999221,-76.9390716552,278.10,18520000.00
0/0/2000,9:7:4,-12.1115903854,-76.9390869140,278.70,18520000.00
0/0/2000,9:7:7,-12.1115798950,-76.9391174316,281.10,18520000.00
0/0/2000,9:7:10,-12.1115503311,-76.9391403198,284.30,18520000.00
0/0/2000,9:7:13,-12.1115303039,-76.9391174316,289.10,18520000.00
0/0/2000,9:7:16,-12.1115102767,-76.9391098022,290.90,18520000.00
0/0/2000,9:7:19,-12.1114902496,-76.9390869140,294.80,18520000.00
0/0/2000,9:7:22,-12.1114597320,-76.9391326904,303.70,18520000.00
0/0/2000,9:7:25,-12.1114301681,-76.9391708374,310.00,18520000.00
0/0/2000,9:7:28,-12.1114397048,-76.9392089843,311.10,18520000.00
0/0/2000,9:7:31,-12.1114702224,-76.9392318725,310.60,18520000.00
0/0/2000,9:7:34,-12.1114702224,-76.9392318725,310.70,18520000.00
0/0/2000,9:7:37,-12.1114902496,-76.9391708374,308.00,18520000.00
0/0/2000,9:7:40,-12.1114397048,-76.9391708374,305.70,18520000.00
0/0/2000,9:7:43,-12.1113901138,-76.9391708374,305.60,18520000.00
0/0/2000,9:7:46,-12.1114196777,-76.9391632080,302.00,18520000.00
0/0/2000,9:7:49,-12.1114397048,-76.9391403198,302.50,18520000.00
