Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:37:5,-12.1112403869,-76.9389495849,329.10,18520000.00
0/0/2000,9:37:9,-12.1113300323,-76.9391174316,327.80,18520000.00
0/0/2000,9:37:12,-12.1113901138,-76.9392013549,325.00,18520000.00
0/0/2000,9:37:15,-12.1114196777,-76.9392318725,323.90,18520000.00
0/0/2000,9:37:18,-12.1113796234,-76.9391708374,323.30,18520000.00
0/0/2000,9:37:21,-12.1113996505,-76.9391708374,322.50,18520000.00
0/0/2000,9:37:24,-12.1114196777,-76.9391479492,322.40,18520000.00
0/0/2000,9:37:27,-12.1113901138,-76.9390487670,324.10,18520000.00
0/0/2000,9:37:30,-12.1114196777,-76.9390335083,325.00,18520000.00
0/0/2000,9:37:33,-12.1114397048,-76.9389877319,326.00,18520000.00
0/0/2000,9:37:36,-12.1114702224,-76.9389495849,326.10,18520000.00
0/0/2000,9:37:39,-12.1115398406,-76.9389495849,325.30,18520000.00
0/0/2000,9:37:42,-12.1116199493,-76.9389572143,322.90,18520000.00
0/0/2000,9:37:45,-12.1116895675,-76.9390029907,322.80,18520000.00
0/0/2000,9:37:48,-12.1117601394,-76.9390106201,323.90,18520000.00
0/0/2000,9:37:51,-12.1117801666,-76.9390106201,322.00,18520000.00
0/0/2000,9:37:54,-12.1118001937,-76.9389572143,322.90,18520000.00
0/0/2000,9:37:57,-12.1118097305,-76.9388809204,326.50,18520000.00
0/0/2000,9:38:0,-12.1118698120,-76.9388885498,325.50,18520000.00
0/0/2000,9:38:4,-12.1118898391,-76.9386672973,326.80,18520000.00
5/10/2023,9:38:8,-12.1120700836,-76.9387512207,10000000.00,4.65
0/0/2000,9:38:54,-12.1123104095,-76.9388198852,326.40,18520000.00
0/0/2000,9:38:57,-12.1123800277,-76.9388580322,301.70,18520000.00
0/0/2000,9:39:0,-12.1123399734,-76.9386291503,323.30,18520000.00
0/0/2000,9:39:3,-12.1123504638,-76.9385528564,332.90,18520000.00
0/0/2000,9:39:6,-12.1123399734,-76.9385299682,328.20,18520000.00
0/0/2000,9:39:9,-12.1124000549,-76.9385681152,327.90,18520000.00
0/0/2000,9:39:12,-12.1124296188,-76.9385070800,329.60,18520000.00
5/10/2023,9:39:15,-12.1124696731,-76.9385070800,329.60,0.89
5/10/2023,9:39:18,-12.1125202178,-76.9385375976,329.60,4.85
5/10/2023,9:39:21,-12.1125802993,-76.9385375976,327.10,4.85
5/10/2023,9:39:24,-12.1126298904,-76.9385528564,324.60,4.85
5/10/2023,9:39:27,-12.1126804351,-76.9385528564,324.20,4.85
5/10/2023,9:39:30,-12.1126403808,-76.9384307861,327.10,4.85
5/10/2023,9:39:33,-12.1126699447,-76.9384002685,326.80,4.85
5/10/2023,9:39:36,-12.1127300262,-76.9384002685,327.90,4.85
5/10/2023,9:39:39,-12.1127500534,-76.9383621215,327.80,4.85
5/10/2023,9:39:42,-12.1127700805,-76.9383163452,329.10,4.85
5/10/2023,9:39:45,-12.1128396987,-76.9383163452,329.20,4.85
5/10/2023,9:39:48,-12.1128702163,-76.9383010864,327.20,4.85
5/10/2023,9:39:51,-12.1128997802,-76.9382781982,327.30,4.85
5/10/2023,9:39:54,-12.1129503250,-76.9382705688,326.80,4.85
5/10/2023,9:39:57,-12.1129703521,-76.9382400512,325.40,4.85
5/10/2023,9:40:0,-12.1129999160,-76.9382095336,324.80,4.85
5/10/2023,9:40:3,-12.1130199432,-76.9381790161,326.10,4.85
5/10/2023,9:40:6,-12.1130399703,-76.9381408691,326.50,4.85
5/10/2023,9:40:9,-12.1130599975,-76.9381103515,325.30,4.85
5/10/2023,9:40:12,-12.1130895614,-76.9381027221,325.70,4.85
5/10/2023,9:40:15,-12.1131401062,-76.9380874633,326.00,4.85
5/10/2023,9:40:18,-12.1131801605,-76.9380722045,328.90,4.85
5/10/2023,9:40:21,-12.1132297515,-76.9380569458,330.50,4.85
5/10/2023,9:40:24,-12.1132602691,-76.9380264282,331.90,4.85
5/10/2023,9:40:27,-12.1132802963,-76.9379730224,334.80,4.85
5/10/2023,9:40:30,-12.1133098602,-76.9379730224,334.50,4.85
5/10/2023,9:40:33,-12.1133499145,-76.9379577636,333.60,4.85
5/10/2023,9:40:36,-12.1133804321,-76.9379272460,334.80,4.85
5/10/2023,9:40:39,-12.1134004592,-76.9378814697,335.20,4.85
5/10/2023,9:40:42,-12.1134195327,-76.9378280639,335.70,4.85
5/10/2023,9:40:45,-12.1134500503,-76.9377975463,335.00,4.85
5/10/2023,9:40:48,-12.1134901046,-76.9377670288,337.00,4.85
5/10/2023,9:40:51,-12.1135301589,-76.9377517700,338.50,4.85
5/10/2023,9:40:54,-12.1135702133,-76.9377212524,340.30,4.85
5/10/2023,9:40:57,-12.1136102676,-76.9377136230,339.30,4.85
5/10/2023,9:41:0,-12.1136302947,-76.9376602172,339.00,4.85
5/10/2023,9:41:3,-12.1136598587,-76.9375991821,339.70,4.85
5/10/2023,9:41:6,-12.1136798858,-76.9375610351,338.00,4.85
5/10/2023,9:41:9,-12.1137399673,-76.9375610351,340.90,4.85
5/10/2023,9:41:12,-12.1138000488,-76.9375381469,341.10,4.85
5/10/2023,9:41:15,-12.1138401031,-76.9375076293,340.90,4.85
5/10/2023,9:41:18,-12.1138801574,-76.9374923706,342.10,4.85
5/10/2023,9:41:21,-12.1139202117,-76.9374465942,341.10,4.85
5/10/2023,9:41:24,-12.1139402389,-76.9374008178,341.80,4.85
5/10/2023,9:41:27,-12.1139802932,-76.9373779296,344.10,4.85
5/10/2023,9:41:30,-12.1140098571,-76.9373321533,341.60,4.85
5/10/2023,9:41:33,-12.1140403747,-76.9373092651,340.00,4.85
5/10/2023,9:41:36,-12.1140899658,-76.9373016357,339.00,4.85
5/10/2023,9:41:39,-12.1141500473,-76.9373016357,340.60,4.85
5/10/2023,9:41:42,-12.1142196655,-76.9372863769,340.40,4.85
5/10/2023,9:41:45,-12.1142702102,-76.9372711181,339.30,4.85
5/10/2023,9:41:48,-12.1142702102,-76.9372177124,339.40,4.85
5/10/2023,9:41:51,-12.1142702102,-76.9371719360,340.80,4.85
5/10/2023,9:41:54,-12.1142597198,-76.9371185302,343.50,4.85
5/10/2023,9:41:57,-12.1142501831,-76.9370803833,347.90,4.85
5/10/2023,9:42:0,-12.1142396926,-76.9370422363,350.10,4.85
5/10/2023,9:42:3,-12.1142196655,-76.9370117187,351.60,4.85
5/10/2023,9:42:6,-12.1141796112,-76.9369735717,352.20,4.85
5/10/2023,9:42:9,-12.1141500473,-76.9369277954,351.00,4.85
5/10/2023,9:42:12,-12.1141195297,-76.9368972778,351.40,4.85
5/10/2023,9:42:15,-12.1140804290,-76.9368667602,349.40,4.85
5/10/2023,9:42:18,-12.1140699386,-76.9368362426,351.10,4.85
5/10/2023,9:42:21,-12.1140499114,-76.9368133544,351.50,4.85
5/10/2023,9:42:24,-12.1140098571,-76.9367599487,351.60,4.85
5/10/2023,9:42:27,-12.1140003204,-76.9367294311,351.50,4.85
5/10/2023,9:42:30,-12.1139602661,-76.9366836547,349.80,4.85
5/10/2023,9:42:33,-12.1139497756,-76.9366531372,349.00,4.85
5/10/2023,9:42:36,-12.1139402389,-76.9366073608,347.10,4.85
5/10/2023,9:42:39,-12.1139402389,-76.9365386962,348.50,4.85
5/10/2023,9:42:42,-12.1139402389,-76.9365310668,346.40,4.85
5/10/2023,9:42:45,-12.1139602661,-76.9365386962,345.80,4.85
5/10/2023,9:42:48,-12.1139898300,-76.9365768432,346.00,4.85
5/10/2023,9:42:51,-12.1140203475,-76.9366073608,344.30,4.85
5/10/2023,9:42:54,-12.1140604019,-76.9366378784,345.40,4.85
5/10/2023,9:42:57,-12.1141099929,-76.9366912841,345.80,4.85
5/10/2023,9:43:0,-12.1141500473,-76.9367294311,347.30,4.85
5/10/2023,9:43:3,-12.1141700744,-76.9367599487,347.90,4.85
5/10/2023,9:43:6,-12.1142101287,-76.9368133544,349.50,4.85
5/10/2023,9:43:9,-12.1142301559,-76.9368362426,350.30,4.85
5/10/2023,9:43:12,-12.1142501831,-76.9368667602,351.20,4.85
5/10/2023,9:43:15,-12.1142902374,-76.9369277954,351.40,4.85
5/10/2023,9:43:18,-12.1143302917,-76.9369735717,351.20,4.85
5/10/2023,9:43:21,-12.1143703460,-76.9370117187,351.60,4.85
5/10/2023,9:43:24,-12.1143798828,-76.9370498657,349.10,4.85
5/10/2023,9:43:27,-12.1143999099,-76.9370880126,347.20,4.85
5/10/2023,9:43:30,-12.1144504547,-76.9371414184,345.90,4.85
5/10/2023,9:43:33,-12.1144695281,-76.9371871948,344.10,4.85
