Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:17:38,-12.1138296127,-76.9371871948,296.00,18520000.00
0/0/2000,9:17:41,-12.1139297485,-76.9374694824,333.40,18520000.00
0/0/2000,9:17:44,-12.1138496398,-76.9373168945,352.70,18520000.00
0/0/2000,9:17:47,-12.1138696670,-76.9380798339,293.40,18520000.00
0/0/2000,9:17:57,-12.1140899658,-76.9371032714,269.10,18520000.00
0/0/2000,9:18:0,-12.1140003204,-76.9374923706,321.40,18520000.00
0/0/2000,9:18:3,-12.1140098571,-76.9374084472,333.80,18520000.00
0/0/2000,9:18:6,-12.1140499114,-76.9373703002,335.80,18520000.00
0/0/2000,9:18:9,-12.1140699386,-76.9373703002,342.40,18520000.00
0/0/2000,9:18:12,-12.1141004562,-76.9373397827,345.50,18520000.00
0/0/2000,9:18:15,-12.1141195297,-76.9373168945,348.70,18520000.00
0/0/2000,9:18:18,-12.1141395568,-76.9373092651,350.60,18520000.00
0/0/2000,9:18:21,-12.1141595840,-76.9372787475,349.80,18520000.00
0/0/2000,9:18:24,-12.1141796112,-76.9372634887,351.10,18520000.00
0/0/2000,9:18:27,-12.1142101287,-76.9372177124,346.60,18520000.00
0/0/2000,9:18:30,-12.1142301559,-76.9371414184,344.80,18520000.00
0/0/2000,9:18:33,-12.1142196655,-76.9371109008,344.50,18520000.00
0/0/2000,9:18:36,-12.1141996383,-76.9371032714,349.30,18520000.00
0/0/2000,9:18:39,-12.1141700744,-76.9370727539,348.50,18520000.00
0/0/2000,9:18:42,-12.1141500473,-76.9370498657,348.40,18520000.00
0/0/2000,9:18:45,-12.1141195297,-76.9370269775,348.60,18520000.00
0/0/2000,9:18:48,-12.1141004562,-76.9370117187,349.10,18520000.00
0/0/2000,9:18:51,-12.1140604019,-76.9369430541,349.60,18520000.00
0/0/2000,9:18:54,-12.1140298843,-76.9368972778,351.50,18520000.00
0/0/2000,9:18:57,-12.1139898300,-76.9368362426,351.30,18520000.00
0/0/2000,9:19:0,-12.1139602661,-76.9367980957,352.50,18520000.00
