Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:11:24,-12.1110801696,-76.9438781738,4788.80,18520000.00
6/3/2023,9:11:27,-12.1110200881,-76.9400787353,4788.80,45.37
6/3/2023,9:11:30,-12.1115598678,-76.9393386840,4788.80,20.56
6/3/2023,9:11:33,-12.1118097305,-76.9388580322,920.30,20.56
6/3/2023,9:11:36,-12.1119499206,-76.9387512207,721.00,20.56
6/3/2023,9:11:39,-12.1120595932,-76.9387435913,594.10,20.56
6/3/2023,9:11:42,-12.1121301651,-76.9386978149,505.90,20.56
6/3/2023,9:11:45,-12.1121997833,-76.9386520385,435.30,20.56
6/3/2023,9:11:48,-12.1122703552,-76.9386215209,379.90,20.56
6/3/2023,9:11:51,-12.1123304367,-76.9385910034,333.90,20.56
6/3/2023,9:11:54,-12.1123895645,-76.9385604858,295.30,20.56
6/3/2023,9:11:57,-12.1124401092,-76.9385528564,260.30,20.56
6/3/2023,9:12:0,-12.1124801635,-76.9384765625,228.50,20.56
6/3/2023,9:12:3,-12.1125402450,-76.9384918212,203.80,20.56
6/3/2023,9:12:6,-12.1126003265,-76.9384765625,180.50,20.56
6/3/2023,9:12:9,-12.1126499176,-76.9384307861,154.00,20.56
6/3/2023,9:12:12,-12.1127004623,-76.9383926391,132.90,20.56
6/3/2023,9:12:15,-12.1127500534,-76.9383621215,112.80,20.56
6/3/2023,9:12:18,-12.1127796173,-76.9383316040,95.80,20.56
6/3/2023,9:12:21,-12.1128301620,-76.9382934570,75.90,20.56
6/3/2023,9:12:24,-12.1128702163,-76.9382629394,59.60,20.56
6/3/2023,9:12:27,-12.1129198074,-76.9382095336,48.70,20.56
6/3/2023,9:12:30,-12.1129798889,-76.9381484985,34.50,20.56
6/3/2023,9:12:33,-12.1130104064,-76.9381103515,24.00,20.56
6/3/2023,9:12:36,-12.1130599975,-76.9381027221,14.30,20.56
6/3/2023,9:12:39,-12.1130895614,-76.9381179809,5.40,20.56
6/3/2023,9:12:42,-12.1131401062,-76.9380874633,-3.20,20.56
6/3/2023,9:12:45,-12.1131601333,-76.9380416870,-16.60,20.56
6/3/2023,9:12:48,-12.1132001876,-76.9380493164,-22.00,20.56
6/3/2023,9:12:51,-12.1132402420,-76.9380722045,-24.90,20.56
6/3/2023,9:12:54,-12.1132698059,-76.9380569458,-27.20,20.56
6/3/2023,9:12:57,-12.1133098602,-76.9380493164,-28.10,20.56
6/3/2023,9:13:0,-12.1133499145,-76.9380569458,-30.30,20.56
6/3/2023,9:13:3,-12.1133899688,-76.9380493164,-30.40,20.56
6/3/2023,9:13:6,-12.1134300231,-76.9380493164,-29.80,20.56
6/3/2023,9:13:9,-12.1134700775,-76.9380416870,-31.80,20.56
6/3/2023,9:13:12,-12.1135101318,-76.9380035400,-30.90,20.56
6/3/2023,9:13:15,-12.1135501861,-76.9379501342,-27.20,20.56
6/3/2023,9:13:18,-12.1135797500,-76.9378890991,-23.60,20.56
6/3/2023,9:13:21,-12.1136198043,-76.9378585815,-22.20,20.56
6/3/2023,9:13:24,-12.1136503219,-76.9378662109,-17.90,20.56
6/3/2023,9:13:27,-12.1136903762,-76.9378280639,-17.60,20.56
6/3/2023,9:13:30,-12.1137199401,-76.9377670288,-18.40,20.56
6/3/2023,9:13:33,-12.1137599945,-76.9377365112,-15.20,20.56
6/3/2023,9:13:36,-12.1137895584,-76.9377212524,-15.10,20.56
